Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Brazil,BRA,113.677,113.677,110.01,165.015,161.348,194.351,245.689,256.69,231.021,234.688,154.014,249.356,275.025,377.701,693.063,781.071,916.75,1133.103,1485.135,1631.815,1884.838,1686.82,2383.55,3380.974,4173.046,4998.121,5991.878,6644.604,6846.289,7311.998,7425.675,7264.327,7803.376,8522.108,8841.137,9486.529,10630.633,11800.406,12383.459,13923.599,18023.305,22900.415,28349.577,29211.322,36097.948,38279.813,40072.976,40579.022,48569.415,39156.226,52702.124,50523.926,59874.776,71136.133,78096.099,77241.688,66116.01,66116.01,66116.01,66116.01,66116.01,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,British Virgin Islands,VGB,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Brunei Darussalam,BRN,304.361,275.025,293.36,300.694,267.691,326.363,289.693,293.36,286.026,322.696,388.702,363.033,737.067,861.745,1367.791,1518.138,1023.093,1789.496,3604.661,3476.316,2904.264,1184.441,1177.107,1312.786,1096.433,1235.779,942.419,2079.189,4066.703,4723.096,4594.751,2467.891,2805.255,2772.252,2629.239,2735.582,2827.257,2933.6,3050.944,1668.485,3047.277,2907.931,2852.926,2904.264,3245.295,3285.632,3241.628,5944.207,6497.924,5603.176,6131.224,7293.663,7121.314,5628.845,6776.616,4895.445,5342.819,5342.819,5342.819,5342.819,5342.819,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Bulgaria,BGR,0,0,0,0,0,124.678,187.017,568.385,876.413,909.416,825.075,568.385,381.368,385.035,839.743,2225.869,3894.354,4968.785,5298.815,5669.182,7253.326,7898.718,8756.796,9207.837,9299.512,8958.481,9442.525,10791.981,12273.449,11030.336,11122.011,9515.865,8379.095,7832.712,7715.368,9446.192,10711.307,8474.437,7165.318,6153.226,6714.277,6274.237,5507.834,5727.854,5709.519,6420.917,6644.604,6893.96,6673.94,4950.45,5269.479,6024.881,5614.177,5493.166,5412.492,5944.207,6153.226,6153.226,6153.226,6153.226,6153.226,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Burkina Faso,BFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Burundi,BDI,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Cabo Verde,CPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Cambodia,KHM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Cameroon,CMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.729,711.398,590.387,594.054,425.372,509.713,586.72,850.744,942.419,1019.426,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Canada,CAN,21554.626,22984.756,25999.03,22383.368,34187.441,38067.127,42456.526,45100.433,55569.718,58345.637,62676.364,67524.138,76548.625,81935.448,83585.598,85983.816,99009,102037.942,104637.845,112664.908,112133.193,110116.343,110417.037,114124.374,121330.029,125327.059,115877.2,119217.837,127307.239,138535.593,125378.397,126896.535,133717.155,141912.9,148891.201,153705.972,161325.998,162532.441,156012.515,162946.812,170075.46,164626.298,167992.604,182605.599,178703.911,184805.799,181828.195,181153.467,180970.117,179620.661,180251.385,191146.042,190460.313,198571.717,202488.073,199946.842,217027.728,217027.728,217027.728,217027.728,217027.728,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Cayman Islands,CYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Central African Republic,CAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Chad,TCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Chile,CHL,91.675,102.676,102.676,102.676,102.676,113.677,113.677,124.678,128.345,143.013,2368.882,2493.56,2555.899,2266.206,2258.872,2258.872,1598.812,1507.137,913.083,1419.129,1433.797,1642.816,1697.821,1804.164,1811.498,1848.168,1686.82,1653.817,2203.867,3256.296,2614.571,2200.2,2614.571,2449.556,2632.906,2618.238,2684.244,4532.412,6446.586,9039.155,11928.751,13527.563,13516.562,14748.674,16061.46,15570.082,14345.304,8771.464,4829.439,6384.247,10234.597,10458.284,9816.559,9299.512,8302.088,9119.829,9959.572,9959.572,9959.572,9959.572,9959.572,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,China,CHN,1994.848,2819.923,2324.878,1958.178,2031.518,2112.192,2570.567,2801.588,2687.911,3762.342,5507.834,7179.986,9288.511,11477.71,14451.647,16985.544,19383.762,23256.114,26307.058,27799.527,27341.152,24407.552,22918.75,23457.799,24246.204,24840.258,26373.064,26622.42,27333.818,28844.622,29324.999,30802.8,30263.751,35756.917,41602.115,42471.194,44506.379,44194.684,50542.261,54616.298,59845.44,67212.443,54036.912,60795.193,71579.84,85026.729,103838.439,135433.311,149796.95,171916.294,199748.824,246191.379,277826.588,320389.457,353880.168,366949.356,403091.308,403091.308,403091.308,403091.308,403091.308,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Colombia,COL,689.396,711.398,1074.431,1305.452,1382.459,1705.155,2024.184,2108.525,2178.198,2427.554,2717.247,3014.274,3538.655,3689.002,3571.658,3600.994,3703.67,4206.049,5573.84,5977.21,6912.295,7389.005,7730.036,8478.104,8525.775,7356.002,6901.294,7190.987,7539.352,7069.976,8379.095,8701.791,8371.761,8650.453,8984.15,8302.088,10241.931,12464.133,13032.518,11210.019,12497.136,13270.873,13256.205,12691.487,13358.881,14018.941,14044.61,14044.61,17531.927,20113.495,22005.667,21066.915,22918.75,23124.102,22684.062,23120.435,21910.325,21910.325,21910.325,21910.325,21910.325,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Comoros,COM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,"Congo, Dem. Rep.",COD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.002,44.004,44.004,44.004,44.004,44.004,0,0,3.667,3.667,0,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,"Congo, Rep.",COG,0,0,0,0,0,0,0,0,0,7.334,80.674,139.346,161.348,29.336,33.003,33.003,14.668,0,3.667,3.667,3.667,0,3.667,3.667,3.667,7.334,3.667,3.667,3.667,3.667,3.667,3.667,102.676,201.685,201.685,201.685,201.685,253.023,253.023,275.025,238.355,0,0,33.003,36.67,44.004,44.004,40.337,47.671,106.343,194.351,282.359,407.037,579.386,524.381,524.381,487.711,487.711,487.711,487.711,487.711,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Costa Rica,CRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..
